,Age,type,gender,brand,Name,rating
242,36세,복합성,여,달바,화이트 트러플 프리미엄 인텐시브 세럼,5
243,29세,복합성,여,이니스프리,올리브 리얼 오일 미스트,3
244,32세,중성,여,키엘,선인장 수분 미스트,5
245,32세,중성,여,아벤느,오 떼르말,4
246,29세,복합성,여,레드투래드,안티더스트 배리어 미스트,4
247,29세,건성,여,달바,화이트 트러플 프리미엄 인텐시브 세럼,5
248,33세,복합성,여,가란시아,아쿠아 레브 뛰,5
249,31세,건성,여,티르티르,물광 코팅 미스트,5
250,26세,민감성,여,눅스,윌 프로디쥬스 멀티 네롤리 오일,5
251,25세,복합성,여,어퓨,밀키유,4
252,23세,지성,여,데저트에센스,100% 퓨어 호호바 오일,3
253,36세,복합성,여,눅스,윌 프로디쥬스 멀티 플로럴 오일,4
254,34세,지성,여,에센허브,티트리 100 오일,5
255,30세,지성,여,디올,프레스티지 라 마이크로 륄 드 로즈,4
256,30세,지성,여,오디너리스킨,뉴트리션 페이셜 오일,3
257,44세,민감성,여,눅스,윌 프로디쥬스 멀티 리치 오일,5
258,28세,복합성,여,더바디샵,티트리 오일,5
259,38세,지성,여,뷰티영,미스틱블루 페이스오일,5
260,27세,지성,여,데저트에센스,100% 퓨어 호호바 오일,3
261,25세,건성,여,식물나라,프로폴리스 페이스오일,5
262,45세,건성,여,비오템,아쿠아수르스 매직 젤 오일,5
263,28세,중성,여,더바디샵,티트리 오일,5
264,32세,건성,여,더바디샵,티트리 오일,5
265,38세,복합성,여,허스텔러,리틀 드롭스 데이드림 오일 인 타히티,5
266,20세,건성,여,눅스,윌 프로디쥬스 멀티 드라이 오일,4
267,33세,복합성,여,눅스,윌 프로디쥬스 멀티 네롤리 오일,4
268,30세,건성,여,아로마티카,티트리 그린 오일,5
269,31세,지성,남,산다화,엑스트라 버진 카멜리아 페이스 오일,4
270,25세,건성,여,눅스,윌 프로디쥬스 멀티 플로럴 오일,4
271,34세,복합성,여,핑크원더,호호바오일,5
272,28세,중성,여,티르티르,호호바 오일,3
273,28세,중성,여,눅스,윌 프로디쥬스 멀티 드라이 오일,4
274,27세,복합성,여,한율,달빛유자 페이스 오일,5
275,31세,복합성,여,눅스,윌 프로디쥬스 멀티 드라이 오일,4
276,25세,중성,여,나우푸드,100% 퓨어 유기농 호호바 오일,5
277,47세,건성,여,샹테카이,로즈 드 메이 페이스 오일,5
278,27세,지성,여,눅스,윌 프로디쥬스 멀티 드라이 오일,5
279,28세,건성,여,디 오디너리,100% 오가닉 냉압축 로즈힙 오일,2
280,28세,중성,여,트릴로지,써티파이드 오가닉 로즈힙오일,3
281,25세,민감성,여,시드물,자연산 티트리에센셜 오일,3
282,23세,복합성,여,데저트에센스,100% 퓨어 호호바 오일,4
283,37세,복합성,여,데저트에센스,100% 퓨어 호호바 오일,5
284,21세,건성,여,눅스,윌 프로디쥬스 멀티 네롤리 오일,5
285,29세,민감성,여,눅스,윌 프로디쥬스 멀티 플로럴 오일,5
286,23세,지성,여,디 오디너리,100% 냉압착 버진 마룰라 오일,4
287,31세,건성,여,나우푸드,스위트 아몬드 오일,5
288,27세,복합성,여,라이프 플로,퓨어 로즈힙 시드 오일,3
289,37세,복합성,여,시드물,프리미엄 호호바 오일,5
290,38세,복합성,여,로벡틴,스킨 이센셜즈 배리어 리페어 페이스 오일,5
291,31세,복합성,여,아로마티카,티트리 그린 오일,5
292,21세,복합성,여,눅스,윌 프로디쥬스 멀티 드라이 오일,4
293,41세,민감성,여,데저트에센스,100% 퓨어 호호바 오일,3
294,36세,지성,여,닥터오스트레일리아,파파야 포포크림,4
295,32세,복합성,여,눅스,윌 프로디쥬스 멀티 플로럴 오일,4
296,28세,건성,여,티르티르,호호바 오일,5
297,26세,민감성,여,이지피지,오일 판타스틱,5
298,17세,민감성,여,데저트에센스,100% 퓨어 호호바 오일,4
299,23세,복합성,여,토니모리,더 블랙티 런던 클래식 오일,4
300,28세,복합성,여,랑콤,뗑 이돌 롱라스팅 파운데이션 [SPF38/PA++],2
301,32세,건성,여,지베르니,밀착 커버 파운데이션 [SPF30/PA++],4
302,24세,건성,여,입생로랑 뷰티,뚜쉬 에끌라 글로우 팩트 쿠션,4
303,26세,복합성,여,헤라,실키 스테이 파운데이션 [SPF20/PA++],5
304,20세,중성,여,애터미,쿠션 파운데이션 [SPF50+/PA+++],3
305,29세,복합성,여,헤라,실키 스테이 파운데이션 [SPF20/PA++],5
306,33세,중성,여,랑콤,뗑 이돌 롱라스팅 파운데이션 [SPF38/PA++],2
307,24세,복합성,여,롬앤,누 제로 쿠션 [SPF24/PA++],4
308,21세,민감성,여,메이블린 뉴욕,핏미 듀이 파운데이션 [SPF23],4
309,25세,건성,여,헤이네이처,래스팅 에센스 파운데이션 [SPF35/PA++],5
310,28세,복합성,여,럽럽코스메틱,럽럽 내추럴 커버 글로우 쿠션 [SPF50+/PA+++],5
311,36세,민감성,여,라네즈,네오 쿠션 매트 [SPF42/PA++],5
312,28세,건성,여,피치씨,꿀복숭아 쿠션 [SPF50+/PA+++],3
313,37세,복합성,여,바이오힐 보,프로바이오덤 탄력 커버 쿠션 [SPF50+/PA+++],3
314,37세,복합성,여,바이오힐 보,비타민 토닝 광채 커버 쿠션 [SPF50+/PA++++],4
315,31세,복합성,여,헤라,UV 미스트 쿠션 울트라 모이스처 [SPF34/PA++],4
316,28세,복합성,여,롬앤,누 제로 쿠션 [SPF24/PA++],5
317,28세,건성,여,어뮤즈,듀 젤리 비건 쿠션 [SPF38/PA+++],5
318,34세,민감성,여,에뛰드,더블 래스팅 쿠션 [SPF34/PA++],4
319,31세,지성,여,더블유랩,빅커버 쿠션 [SPF50+/PA+++],5
320,32세,복합성,여,에뛰드,더블 래스팅 커버 파운데이션 [SPF50+/PA++++],4
321,32세,복합성,여,메이블린 뉴욕,핏미 파운데이션 [SPF22],5
322,26세,지성,여,아멜리,쿨쓰루쓰루 파운데이션 [SPF30/PA++],5
323,27세,복합성,여,헤라,실키 스테이 파운데이션 [SPF20/PA++],4
324,23세,중성,여,바닐라코,커버리셔스 파워 핏 파운데이션 [SPF45/PA++],5
325,22세,민감성,여,헤라,실키 스테이 파운데이션 [SPF20/PA++],5
326,25세,복합성,여,투쿨포스쿨,아트클래스 스튜디오 드 땅뜨 리퀴드 새틴 [SPF30/PA++],3
327,35세,복합성,여,디올,포에버 24H 웨어 하이 퍼펙션 파운데이션 [SPF20/PA+++],4
328,32세,민감성,여,헤라,실키 스테이 파운데이션 [SPF20/PA++],5
329,24세,지성,여,헤라,블랙 쿠션 [SPF34/PA++],5
330,34세,복합성,여,머지,더 퍼스트 파운데이션 [SPF20/PA++],5
331,31세,복합성,여,헤라,실키 스테이 파운데이션 [SPF20/PA++],5
332,31세,지성,여,문샷,마이크로 세팅핏 쿠션 EX [SPF50+/PA++++],4
333,35세,건성,여,헤라,블랙 파운데이션 [SPF15/PA+],5
334,23세,지성,여,에스쁘아,프로 테일러 파운데이션 비 벨벳 [SPF22/PA++],5
335,31세,건성,여,맥,스튜디오 퍼펙트 하이드레이팅 쿠션 컴팩트 [SPF50/PA++],4
336,28세,건성,여,롬앤,누 제로 쿠션 [SPF24/PA++],2
337,25세,복합성,여,헤라,블랙 쿠션 [SPF34/PA++],5
338,26세,민감성,여,스와니코코,(곰표 에디션) 밀가루 쿠션 [SPF40/PA+++],4
339,44세,민감성,여,에이지투웨니스,에센스 커버 팩트 HE [SPF50+/PA++++],4
340,24세,복합성,여,헤라,블랙 쿠션 [SPF34/PA++],5
341,30세,민감성,여,디어글램,울트라 씬 커버 쿠션 [SPF50+/PA++++],5
342,33세,복합성,여,미샤,스테이 쿠션 [SPF40/PA++],2
343,34세,복합성,여,힌스,세컨 스킨 파운데이션 [SPF30/PA++],5
344,29세,민감성,여,클리오,킬 커버 진정 쿠션 [SPF40/PA++],5
345,26세,건성,여,롬앤,누 제로 쿠션 [SPF24/PA++],3
346,31세,건성,여,조르지오아르마니,디자이너 리프트 파운데이션,5
347,41세,복합성,여,더샘,(라이크 어 드림 컬렉션) 트루 핏 글로우 쿠션 [SPF50+/PA+++],4
348,30세,복합성,여,정샘물,에센셜 스킨 누더 쿠션 [SPF50+/PA+++],3
349,28세,건성,여,에스쁘아,프로 테일러 비 벨벳 커버 쿠션 [SPF34/PA++],4
350,21세,복합성,여,더샘,샘물 퍼펙트 포어 팩트,5
351,31세,건성,여,스킨푸드,피치뽀송 멀티 피니시 파우더,5
352,24세,지성,여,이니스프리,노세범 미네랄 파우더,5
353,21세,복합성,여,이니스프리,노세범 미네랄 파우더,5
354,25세,건성,여,이글립스,에어 핏 파우더 팩트,5
355,25세,건성,여,메이크업포에버,울트라 HD 프레스드 파우더,5
356,27세,복합성,여,스킨푸드,피치뽀송 멀티 피니시 파우더,5
357,25세,지성,여,이니스프리,포어 블러 팩트,4
358,31세,복합성,여,로라메르시에,미네랄 피니싱 파우더,5
359,31세,복합성,여,메이크업포에버,울트라 HD 파우더,5
360,31세,복합성,여,에뛰드,피지쏙 파우더,5
361,22세,복합성,여,림멜,매치 퍼펙션 실키 루즈 페이스 파우더,4
362,17세,복합성,여,이니스프리,노세범 미네랄 팩트,4
363,22세,건성,여,다이소,기름종이 파우더,4
364,24세,복합성,여,이니스프리,노세범 미네랄 파우더,5
365,31세,건성,여,메이크업포에버,울트라 HD 파우더,5
366,34세,복합성,여,이니스프리,노세범 미네랄 팩트,4
367,32세,건성,여,아임유니,포어 블러 파우더,5
368,22세,민감성,여,이니스프리,(피너츠 에디션) 노세범 미네랄 파우더,5
369,16세,건성,여,삐아,라스트 세범 팩트,4
370,32세,중성,여,로라메르시에,루스 세팅 파우더,5
371,16세,건성,여,미팩토리,뿌숭뿌숭 파우더 팩트,4
372,25세,지성,여,투쿨포스쿨,아트클래스 바이로댕 피니쉬 세팅 팩트,2
373,32세,건성,여,이니스프리,노세범 미네랄 파우더,5
374,31세,복합성,여,이니스프리,노세범 미네랄 파우더,4
375,26세,민감성,여,이니스프리,노세범 미네랄 파우더,4
376,26세,민감성,여,메이크업포에버,울트라 HD 프레스드 파우더,4
377,23세,복합성,여,이니스프리,(피너츠 에디션) 노세범 미네랄 파우더,5
378,26세,민감성,여,이니스프리,노세범 미네랄 파우더,5
379,23세,민감성,여,이니스프리,노세범 미네랄 파우더,5
380,22세,지성,여,이니스프리,노세범 미네랄 파우더,5
381,23세,복합성,여,어바웃톤,블러 파우더 팩트,5
382,20세,지성,여,이니스프리,노세범 미네랄 파우더,5
383,20세,지성,여,스킨푸드,피치뽀송 멀티 피니시 파우더,5
384,24세,지성,여,폰즈,매직 파우더 BB,5
385,30세,지성,여,루나,프로 포토 피니셔 블러 파우더 [SPF50/PA+++],4
386,30세,지성,여,어바웃톤,블러 파우더 팩트,5
387,30세,지성,여,이글립스,에어 핏 파우더 팩트,5
388,24세,복합성,여,에스쁘아,프레쉬 세팅 파우더,4
389,25세,건성,여,이글립스,블러 파우더 팩트,5
390,35세,건성,여,이니스프리,노세범 모이스처 파우더,4
391,36세,지성,여,시드물,닥터트럽 피지제로 센텔라파우더,5
392,23세,복합성,여,메이크업포에버,울트라 HD 프레스드 파우더,5
393,26세,복합성,여,다이소,기름종이 파우더,5
394,23세,건성,여,다이소,기름종이 파우더,5
395,27세,중성,여,미샤,순수그램 노세범 피니셔,5
396,21세,복합성,여,자빈드서울,그리너리 베이스 파우더 팩트 [SPF28/PA++],3
397,28세,복합성,여,어퓨,미네랄 100 HD 파우더,4
398,27세,중성,여,바닐라코,프라임 프라이머 피니시 파우더,4
399,27세,중성,여,삐아,라스트 세범 팩트,3
400,25세,민감성,여,바닐라코,커버리셔스 파워 핏 컨실러,4
401,26세,지성,여,더샘,커버 퍼펙션 팁 컨실러 [SPF28/PA++],4
402,31세,복합성,여,루나,롱래스팅 팁 컨실러 [SPF34/PA++],5
403,19세,건성,여,나스,래디언트 크리미 컨실러,4
404,28세,복합성,여,메이블린 뉴욕,에이지 리와인드 컨실러,5
405,24세,복합성,여,루나,롱래스팅 팁 컨실러 픽싱 핏 [SPF34/PA++],5
406,15세,건성,여,루나,롱래스팅 팁 컨실러 [SPF34/PA++],4
407,29세,복합성,여,웨이크메이크,디파이닝 커버 컨실러,4
408,26세,건성,여,더샘,커버 퍼펙션 팁 컨실러 [SPF28/PA++],5
409,24세,복합성,여,머스테브,스팟 이레이저 컨실러 펜슬,5
410,28세,중성,여,루나,롱래스팅 팁 컨실러 [SPF34/PA++],5
411,27세,복합성,여,메이블린 뉴욕,핏미 컨실러,4
412,16세,복합성,여,이니스프리,마이 컨실러 [다크서클 커버],5
413,32세,복합성,여,루나,롱래스팅 팁 컨실러 [SPF34/PA++],5
414,17세,건성,여,페리페라,더블 롱웨어 커버 컨실러,5
415,27세,민감성,여,루나,롱래스팅 팁 컨실러 [SPF34/PA++],4
416,21세,지성,여,루나,롱래스팅 팁 컨실러 픽싱 핏 [SPF34/PA++],5
417,40세,복합성,여,후다뷰티,디 오버어치버 컨실러,5
418,16세,건성,여,루나,롱래스팅 팁 컨실러 [SPF34/PA++],4
419,31세,복합성,여,웨이크메이크,디파이닝 커버 컨실러,5
420,26세,복합성,여,더샘,커버 퍼펙션 팁 컨실러 [SPF28/PA++],5
421,16세,복합성,여,페리페라,더블 롱웨어 커버 컨실러,3
422,25세,건성,여,루나,컨실 팟,5
423,24세,복합성,여,캐트리스,캐머플라지 크림 컨실러,4
424,25세,중성,여,베네피트,보잉 브라이트 온 컨실러,5
425,39세,건성,여,바비브라운,인스턴트 풀커버 컨실러,5
426,20세,복합성,여,클리오,비건웨어 커버 컨실러,5
427,22세,복합성,여,클리오,킬커버 리퀴드 컨실러,5
428,24세,민감성,여,더샘,커버 퍼펙션 픽실러 [SPF30/PA++],5
429,29세,복합성,여,루나,컨실 팟,3
430,29세,복합성,여,꾸셀,컨실러 펜슬 [오리지널],5
431,23세,민감성,여,루나,롱래스팅 팁 컨실러 [SPF34/PA++],4
432,25세,건성,여,더샘,커버 퍼펙션 팁 컨실러 [SPF28/PA++],5
433,21세,중성,여,페리페라,더블 롱웨어 커버 컨실러,3
434,29세,건성,여,파리 베를린,르 크레용 컨실러 펜슬,5
435,34세,지성,여,루나,롱래스팅 팁 컨실러 [SPF34/PA++],4
436,27세,복합성,여,어바웃톤,홀드 온 타이트 컨실러,5
437,25세,민감성,여,홀리카홀리카,하드커버 리퀴드 컨실러 [SPF30/PA++],5
438,23세,민감성,여,루나,롱래스팅 팁 컨실러 픽싱 핏 [SPF34/PA++],5
439,30세,민감성,여,메이크업포에버,풀 커버,5
440,25세,민감성,여,더샘,커버 퍼펙션 픽실러 [SPF30/PA++],4
441,30세,건성,여,이니스프리,마이 컨실러 [다크서클 커버],4
442,23세,복합성,여,루나,롱래스팅 팁 컨실러 [SPF34/PA++],5
443,25세,복합성,여,페리페라,더블 롱웨어 커버 컨실러,3
444,21세,민감성,여,루나,롱래스팅 팁 컨실러 [SPF34/PA++],5
445,27세,복합성,여,클리오,비건웨어 커버 컨실러,5
446,26세,지성,여,루나,롱래스팅 팁 컨실러 [SPF34/PA++],5
447,22세,중성,여,루나,롱래스팅 팁 컨실러 [SPF34/PA++],4
448,38세,복합성,여,베라베프,아이레놀 S,4
449,30세,민감성,여,루나,롱래스팅 팁 컨실러 [SPF34/PA++],5
450,22세,복합성,여,코드글로컬러,L. 픽스 온 프라이머,4
451,34세,건성,여,VDL,컬러 코렉팅 프라이머 [SPF20/PA++],5
452,25세,건성,여,에스쁘아,피치 스킨 피팅 베이스 [SPF41/PA++++],5
453,31세,건성,여,아워글래스,베일 미네랄 프라이머,2
454,21세,복합성,여,에뛰드,글로우 온 베이스 [하이드라],5
455,30세,중성,여,에스투엔디,올인원 톤업 크림 [SPF50+/PA+++],4
456,31세,복합성,여,어퓨,베이스 메이커,5
457,30세,복합성,여,맥스팩터,미라클 프렙 프라이머 [포어 미니마이징 + 매티파잉],4
458,36세,복합성,여,이케이,쥬얼 빔 톤업 크림 [SPF30/PA++],5
459,20세,복합성,여,밀리마쥬,돌스킨 핑크밤 [SPF30/PA++],2
460,30세,지성,여,조르지오아르마니,UV 마스터 프라이머 [SPF30/PA+++],4
461,18세,건성,여,더샘,샘물 에어리 코튼 메이크업 베이스,5
462,18세,건성,여,더페이스샵,에어 코튼 메이크업 베이스 [SPF30/PA++],5
463,32세,복합성,여,지베르니,밀착 톤데이션 [SPF50+/PA+++],4
464,20세,중성,여,블랙루즈,밀크 플라워 블러 톤업,4
465,23세,건성,여,에뛰드,글로우 온 베이스 [오일 볼륨],5
466,45세,복합성,여,아리따움,포어마스터 세범 컨트롤 프라이머,3
467,41세,복합성,여,아이오페,에어쿠션 스킨핏 톤업 [SPF42/PA++],5
468,25세,지성,여,베네피트,더 포어페셔널,5
469,27세,지성,여,베네피트,더 포어페셔널,3
470,32세,민감성,여,베네피트,더 포어페셔널 라이트 프라이머,5
471,27세,민감성,여,에스쁘아,피치 스킨 피팅 베이스 [SPF41/PA++++],4
472,25세,복합성,여,힌스,세컨 스킨 하이드레이팅 프라이머,5
473,32세,복합성,여,맥,스트롭 크림,4
474,22세,민감성,여,투쿨포스쿨,아트클래스 블랑 드 베이스,5
475,22세,건성,여,에스쁘아,피치 스킨 피팅 베이스 [SPF41/PA++++],5
476,25세,지성,여,더블유랩,쥬얼리 베이스 (사파이어),3
477,37세,건성,여,에뛰드,글로우 온 베이스 [오일 볼륨],5
478,35세,민감성,여,에스쁘아,피치 스킨 피팅 베이스 [SPF41/PA++++],4
479,23세,지성,여,구달,청귤 비타C 잡티 톤업 크림 [SPF50+/PA++++],3
480,33세,복합성,여,맥,라이트풀 C+ 코랄 그라스 틴티드 프라이머 [SPF45/PA++++],5
481,26세,민감성,여,헤라,매직 스타터 [SPF25/PA++],3
482,26세,민감성,여,이니스프리,미네랄 메이크업 베이스 [SPF30/PA++],4
